incident_id,repository,variant,status,joint_hit_at_3,joint_hit_at_1,selected_cut_contains_gold,candidate_count,oracle_candidate_injected,gold_contract_registered,gold_sources,gold_contracts,top_k_signature,selected_cut
bugsinpy-youtube-dl-37,ytdl-org/youtube-dl,ORACLE_CANDIDATE,DIAGNOSIS_CONFIRMED,1.0,0.0,0.0,3,True,True,"[[""youtube_dl/utils.py"", ""uppercase_escape""]]","[""SERIALIZATION""]","[{""contract"":""SERIALIZATION"",""node_id"":""class:youtube_dl/YoutubeDL.py::YoutubeDL""},{""contract"":""SERIALIZATION"",""node_id"":""class:youtube_dl/downloader/rtmp.py::RtmpFD""},{""contract"":""SERIALIZATION"",""node_id"":""function:youtube_dl/utils.py::uppercase_escape""}]","[""class:youtube_dl/YoutubeDL.py::YoutubeDL""]"
bugsinpy-youtube-dl-37,ytdl-org/youtube-dl,ORACLE_CONTRACT,DIAGNOSIS_CONFIRMED,0.0,0.0,0.0,3,False,True,"[[""youtube_dl/utils.py"", ""uppercase_escape""]]","[""SERIALIZATION""]","[{""contract"":""SERIALIZATION"",""node_id"":""class:youtube_dl/aes.py::aes_decrypt_text.Counter""},{""contract"":""SERIALIZATION"",""node_id"":""class:youtube_dl/downloader/f4m.py::FlvReader""},{""contract"":""SERIALIZATION"",""node_id"":""class:youtube_dl/downloader/f4m.py::HttpQuietDownloader""}]","[""class:youtube_dl/aes.py::aes_decrypt_text.Counter""]"
bugsinpy-youtube-dl-37,ytdl-org/youtube-dl,ORACLE_BOTH,DIAGNOSIS_CONFIRMED,0.0,0.0,0.0,3,True,True,"[[""youtube_dl/utils.py"", ""uppercase_escape""]]","[""SERIALIZATION""]","[{""contract"":""SERIALIZATION"",""node_id"":""class:youtube_dl/aes.py::aes_decrypt_text.Counter""},{""contract"":""SERIALIZATION"",""node_id"":""class:youtube_dl/downloader/f4m.py::FlvReader""},{""contract"":""SERIALIZATION"",""node_id"":""class:youtube_dl/downloader/f4m.py::HttpQuietDownloader""}]","[""class:youtube_dl/aes.py::aes_decrypt_text.Counter""]"
bugsinpy-PySnooper-3,cool-RR/PySnooper,BASELINE,DIAGNOSIS_CONFIRMED,0.0,0.0,0.0,1,False,False,"[[""pysnooper/pysnooper.py"", ""get_write_function""]]","[""CONFIGURATION""]","[{""contract"":""SERIALIZATION"",""node_id"":""class:pysnooper/tracer.py::Tracer""}]","[""class:pysnooper/tracer.py::Tracer""]"
bugsinpy-PySnooper-3,cool-RR/PySnooper,ORACLE_CANDIDATE,DIAGNOSIS_CONFIRMED,0.0,0.0,0.0,1,True,False,"[[""pysnooper/pysnooper.py"", ""get_write_function""]]","[""CONFIGURATION""]","[{""contract"":""SERIALIZATION"",""node_id"":""class:pysnooper/tracer.py::Tracer""}]","[""class:pysnooper/tracer.py::Tracer""]"
bugsinpy-PySnooper-3,cool-RR/PySnooper,ORACLE_CONTRACT,INSUFFICIENT_EVIDENCE,0.0,0.0,0.0,0,False,False,"[[""pysnooper/pysnooper.py"", ""get_write_function""]]","[""CONFIGURATION""]",[],[]
bugsinpy-PySnooper-3,cool-RR/PySnooper,ORACLE_BOTH,INSUFFICIENT_EVIDENCE,0.0,0.0,0.0,0,True,False,"[[""pysnooper/pysnooper.py"", ""get_write_function""]]","[""CONFIGURATION""]",[],[]
bugsinpy-pandas-7,pandas-dev/pandas,BASELINE,DIAGNOSIS_CONFIRMED,0.0,0.0,0.0,2,False,False,"[[""pandas/core/indexes/base.py"", ""Index""], [""pandas/core/indexes/base.py"", ""Index._get_nearest_indexer""]]","[""CONFIGURATION""]","[{""contract"":""DATA_CONTRACT"",""node_id"":""function:pandas/core/generic.py::_make_cum_function""},{""contract"":""DATA_CONTRACT"",""node_id"":""class:pandas/core/series.py::Series""}]","[""function:pandas/core/generic.py::_make_cum_function""]"
bugsinpy-pandas-7,pandas-dev/pandas,ORACLE_CANDIDATE,DIAGNOSIS_CONFIRMED,0.0,0.0,0.0,2,True,False,"[[""pandas/core/indexes/base.py"", ""Index""], [""pandas/core/indexes/base.py"", ""Index._get_nearest_indexer""]]","[""CONFIGURATION""]","[{""contract"":""DATA_CONTRACT"",""node_id"":""function:pandas/core/generic.py::_make_cum_function""},{""contract"":""DATA_CONTRACT"",""node_id"":""class:pandas/core/series.py::Series""}]","[""function:pandas/core/generic.py::_make_cum_function""]"
bugsinpy-pandas-7,pandas-dev/pandas,ORACLE_CONTRACT,INSUFFICIENT_EVIDENCE,0.0,0.0,0.0,0,False,False,"[[""pandas/core/indexes/base.py"", ""Index""], [""pandas/core/indexes/base.py"", ""Index._get_nearest_indexer""]]","[""CONFIGURATION""]",[],[]
bugsinpy-pandas-7,pandas-dev/pandas,ORACLE_BOTH,INSUFFICIENT_EVIDENCE,0.0,0.0,0.0,0,True,False,"[[""pandas/core/indexes/base.py"", ""Index""], [""pandas/core/indexes/base.py"", ""Index._get_nearest_indexer""]]","[""CONFIGURATION""]",[],[]
bugsinpy-httpie-4,jakubroztocil/httpie,BASELINE,DIAGNOSIS_CONFIRMED,0.0,0.0,0.0,3,False,False,"[[""httpie/models.py"", ""HTTPRequest""], [""httpie/models.py"", ""HTTPRequest.headers""]]","[""CONFIGURATION""]","[{""contract"":""ARTIFACT_PROVENANCE"",""node_id"":""class:httpie/downloads.py::Download""},{""contract"":""SERIALIZATION"",""node_id"":""function:httpie/core.py::decode_args""},{""contract"":""SERIALIZATION"",""node_id"":""class:httpie/context.py::Environment""}]","[""class:httpie/downloads.py::Download""]"
bugsinpy-httpie-4,jakubroztocil/httpie,ORACLE_CANDIDATE,DIAGNOSIS_CONFIRMED,0.0,0.0,0.0,3,True,False,"[[""httpie/models.py"", ""HTTPRequest""], [""httpie/models.py"", ""HTTPRequest.headers""]]","[""CONFIGURATION""]","[{""contract"":""ARTIFACT_PROVENANCE"",""node_id"":""class:httpie/downloads.py::Download""},{""contract"":""SERIALIZATION"",""node_id"":""class:httpie/models.py::HTTPRequest""},{""contract"":""SERIALIZATION"",""node_id"":""function:httpie/models.py::HTTPRequest.headers""}]","[""class:httpie/downloads.py::Download""]"
bugsinpy-httpie-4,jakubroztocil/httpie,ORACLE_CONTRACT,INSUFFICIENT_EVIDENCE,0.0,0.0,0.0,0,False,False,"[[""httpie/models.py"", ""HTTPRequest""], [""httpie/models.py"", ""HTTPRequest.headers""]]","[""CONFIGURATION""]",[],[]
bugsinpy-httpie-4,jakubroztocil/httpie,ORACLE_BOTH,INSUFFICIENT_EVIDENCE,0.0,0.0,0.0,0,True,False,"[[""httpie/models.py"", ""HTTPRequest""], [""httpie/models.py"", ""HTTPRequest.headers""]]","[""CONFIGURATION""]",[],[]
bugsinpy-fastapi-16,tiangolo/fastapi,BASELINE,DIAGNOSIS_CONFIRMED,0.0,0.0,0.0,2,False,False,"[[""fastapi/encoders.py"", ""jsonable_encoder""]]","[""CONFIGURATION""]","[{""contract"":""SERIALIZATION"",""node_id"":""class:fastapi/security/http.py::HTTPBasic""},{""contract"":""PIPELINE_CONFIGURATION"",""node_id"":""function:fastapi/encoders.py::jsonable_encoder""}]","[""class:fastapi/security/http.py::HTTPBasic""]"
bugsinpy-fastapi-16,tiangolo/fastapi,ORACLE_CANDIDATE,DIAGNOSIS_CONFIRMED,0.0,0.0,0.0,2,True,False,"[[""fastapi/encoders.py"", ""jsonable_encoder""]]","[""CONFIGURATION""]","[{""contract"":""SERIALIZATION"",""node_id"":""class:fastapi/security/http.py::HTTPBasic""},{""contract"":""PIPELINE_CONFIGURATION"",""node_id"":""function:fastapi/encoders.py::jsonable_encoder""}]","[""class:fastapi/security/http.py::HTTPBasic""]"
bugsinpy-fastapi-16,tiangolo/fastapi,ORACLE_CONTRACT,INSUFFICIENT_EVIDENCE,0.0,0.0,0.0,0,False,False,"[[""fastapi/encoders.py"", ""jsonable_encoder""]]","[""CONFIGURATION""]",[],[]
bugsinpy-fastapi-16,tiangolo/fastapi,ORACLE_BOTH,INSUFFICIENT_EVIDENCE,0.0,0.0,0.0,0,True,False,"[[""fastapi/encoders.py"", ""jsonable_encoder""]]","[""CONFIGURATION""]",[],[]
bugsinpy-tornado-14,tornadoweb/tornado,BASELINE,DIAGNOSIS_CONFIRMED,0.0,0.0,0.0,2,False,False,"[[""tornado/ioloop.py"", ""IOLoop""], [""tornado/ioloop.py"", ""IOLoop.initialize""]]","[""CONFIGURATION""]","[{""contract"":""ARTIFACT_PROVENANCE"",""node_id"":""class:tornado/testing.py::AsyncHTTPTestCase""},{""contract"":""ARTIFACT_PROVENANCE"",""node_id"":""class:tornado/tcpserver.py::TCPServer""}]","[""class:tornado/testing.py::AsyncHTTPTestCase""]"
bugsinpy-tornado-14,tornadoweb/tornado,ORACLE_CANDIDATE,DIAGNOSIS_CONFIRMED,0.0,0.0,0.0,2,True,False,"[[""tornado/ioloop.py"", ""IOLoop""], [""tornado/ioloop.py"", ""IOLoop.initialize""]]","[""CONFIGURATION""]","[{""contract"":""ARTIFACT_PROVENANCE"",""node_id"":""class:tornado/testing.py::AsyncHTTPTestCase""},{""contract"":""ARTIFACT_PROVENANCE"",""node_id"":""class:tornado/tcpserver.py::TCPServer""}]","[""class:tornado/testing.py::AsyncHTTPTestCase""]"
bugsinpy-tornado-14,tornadoweb/tornado,ORACLE_CONTRACT,INSUFFICIENT_EVIDENCE,0.0,0.0,0.0,0,False,False,"[[""tornado/ioloop.py"", ""IOLoop""], [""tornado/ioloop.py"", ""IOLoop.initialize""]]","[""CONFIGURATION""]",[],[]
bugsinpy-tornado-14,tornadoweb/tornado,ORACLE_BOTH,INSUFFICIENT_EVIDENCE,0.0,0.0,0.0,0,True,False,"[[""tornado/ioloop.py"", ""IOLoop""], [""tornado/ioloop.py"", ""IOLoop.initialize""]]","[""CONFIGURATION""]",[],[]
bugsinpy-black-14,psf/black,BASELINE,INSUFFICIENT_EVIDENCE,0.0,0.0,0.0,0,False,False,"[[""black.py"", ""get_future_imports""], [""black.py"", ""get_future_imports.get_imports_from_children""], [""tests/data/python2_unicode_literals.py"", null]]","[""CONFIGURATION"", ""DATA_CONTRACT""]",[],[]
bugsinpy-black-14,psf/black,ORACLE_CANDIDATE,INSUFFICIENT_EVIDENCE,0.0,0.0,0.0,0,True,False,"[[""black.py"", ""get_future_imports""], [""black.py"", ""get_future_imports.get_imports_from_children""], [""tests/data/python2_unicode_literals.py"", null]]","[""CONFIGURATION"", ""DATA_CONTRACT""]",[],[]
bugsinpy-black-14,psf/black,ORACLE_CONTRACT,INSUFFICIENT_EVIDENCE,0.0,0.0,0.0,0,False,False,"[[""black.py"", ""get_future_imports""], [""black.py"", ""get_future_imports.get_imports_from_children""], [""tests/data/python2_unicode_literals.py"", null]]","[""CONFIGURATION"", ""DATA_CONTRACT""]",[],[]
bugsinpy-black-14,psf/black,ORACLE_BOTH,DIAGNOSIS_CONFIRMED,1.0,1.0,1.0,2,True,False,"[[""black.py"", ""get_future_imports""], [""black.py"", ""get_future_imports.get_imports_from_children""], [""tests/data/python2_unicode_literals.py"", null]]","[""CONFIGURATION"", ""DATA_CONTRACT""]","[{""contract"":""DATA_CONTRACT"",""node_id"":""posthoc_oracle:35f447a682de65fb""},{""contract"":""DATA_CONTRACT"",""node_id"":""function:black.py::get_future_imports""}]","[""posthoc_oracle:35f447a682de65fb""]"
bugsinpy-thefuck-10,nvbn/thefuck,BASELINE,DIAGNOSIS_CONFIRMED,0.0,0.0,0.0,3,False,False,"[[""thefuck/rules/man.py"", ""get_new_command""]]","[""CONFIGURATION""]","[{""contract"":""ARTIFACT_PROVENANCE"",""node_id"":""class:thefuck/types.py::Rule""},{""contract"":""SERIALIZATION"",""node_id"":""function:thefuck/shells/generic.py::Generic.split_command""},{""contract"":""ARTIFACT_PROVENANCE"",""node_id"":""class:thefuck/conf.py::Settings""}]","[""class:thefuck/types.py::Rule""]"
bugsinpy-thefuck-10,nvbn/thefuck,ORACLE_CANDIDATE,DIAGNOSIS_CONFIRMED,0.0,0.0,0.0,3,True,False,"[[""thefuck/rules/man.py"", ""get_new_command""]]","[""CONFIGURATION""]","[{""contract"":""ARTIFACT_PROVENANCE"",""node_id"":""class:thefuck/types.py::Rule""},{""contract"":""SERIALIZATION"",""node_id"":""function:thefuck/shells/generic.py::Generic.split_command""},{""contract"":""ARTIFACT_PROVENANCE"",""node_id"":""class:thefuck/conf.py::Settings""}]","[""class:thefuck/types.py::Rule""]"
bugsinpy-thefuck-10,nvbn/thefuck,ORACLE_CONTRACT,INSUFFICIENT_EVIDENCE,0.0,0.0,0.0,0,False,False,"[[""thefuck/rules/man.py"", ""get_new_command""]]","[""CONFIGURATION""]",[],[]
bugsinpy-thefuck-10,nvbn/thefuck,ORACLE_BOTH,INSUFFICIENT_EVIDENCE,0.0,0.0,0.0,0,True,False,"[[""thefuck/rules/man.py"", ""get_new_command""]]","[""CONFIGURATION""]",[],[]
bugsinpy-youtube-dl-36,ytdl-org/youtube-dl,BASELINE,DIAGNOSIS_CONFIRMED,0.0,0.0,0.0,3,False,False,"[[""youtube_dl/extractor/facebook.py"", ""FacebookIE""]]","[""CONFIGURATION""]","[{""contract"":""ARTIFACT_PROVENANCE"",""node_id"":""class:youtube_dl/extractor/livestream.py::LivestreamOriginalIE""},{""contract"":""SERIALIZATION"",""node_id"":""class:youtube_dl/downloader/rtmp.py::RtmpFD""},{""contract"":""SERIALIZATION"",""node_id"":""class:youtube_dl/extractor/brightcove.py::BrightcoveIE""}]","[""class:youtube_dl/extractor/livestream.py::LivestreamOriginalIE""]"
bugsinpy-youtube-dl-36,ytdl-org/youtube-dl,ORACLE_CANDIDATE,DIAGNOSIS_CONFIRMED,0.0,0.0,0.0,3,True,False,"[[""youtube_dl/extractor/facebook.py"", ""FacebookIE""]]","[""CONFIGURATION""]","[{""contract"":""ARTIFACT_PROVENANCE"",""node_id"":""class:youtube_dl/extractor/livestream.py::LivestreamOriginalIE""},{""contract"":""SERIALIZATION"",""node_id"":""class:youtube_dl/downloader/rtmp.py::RtmpFD""},{""contract"":""SERIALIZATION"",""node_id"":""class:youtube_dl/extractor/brightcove.py::BrightcoveIE""}]","[""class:youtube_dl/extractor/livestream.py::LivestreamOriginalIE""]"
bugsinpy-youtube-dl-36,ytdl-org/youtube-dl,ORACLE_CONTRACT,INSUFFICIENT_EVIDENCE,0.0,0.0,0.0,0,False,False,"[[""youtube_dl/extractor/facebook.py"", ""FacebookIE""]]","[""CONFIGURATION""]",[],[]
bugsinpy-youtube-dl-36,ytdl-org/youtube-dl,ORACLE_BOTH,INSUFFICIENT_EVIDENCE,0.0,0.0,0.0,0,True,False,"[[""youtube_dl/extractor/facebook.py"", ""FacebookIE""]]","[""CONFIGURATION""]",[],[]
bugsinpy-pandas-71,pandas-dev/pandas,BASELINE,DIAGNOSIS_CONFIRMED,0.0,0.0,0.0,3,False,True,"[[""pandas/core/reshape/tile.py"", ""cut""]]","[""DATA_CONTRACT""]","[{""contract"":""DATA_CONTRACT"",""node_id"":""function:pandas/core/arrays/integer.py::IntegerArray._from_sequence""},{""contract"":""DATA_CONTRACT"",""node_id"":""function:pandas/core/reshape/tile.py::_preprocess_for_cut""},{""contract"":""DATA_CONTRACT"",""node_id"":""function:pandas/core/dtypes/common.py::is_extension_array_dtype""}]","[""function:pandas/core/arrays/integer.py::IntegerArray._from_sequence""]"
bugsinpy-pandas-71,pandas-dev/pandas,ORACLE_CANDIDATE,DIAGNOSIS_CONFIRMED,0.0,0.0,0.0,3,True,True,"[[""pandas/core/reshape/tile.py"", ""cut""]]","[""DATA_CONTRACT""]","[{""contract"":""DATA_CONTRACT"",""node_id"":""function:pandas/core/arrays/integer.py::IntegerArray._from_sequence""},{""contract"":""DATA_CONTRACT"",""node_id"":""function:pandas/core/reshape/tile.py::_preprocess_for_cut""},{""contract"":""DATA_CONTRACT"",""node_id"":""function:pandas/core/dtypes/common.py::is_extension_array_dtype""}]","[""function:pandas/core/arrays/integer.py::IntegerArray._from_sequence""]"
bugsinpy-pandas-71,pandas-dev/pandas,ORACLE_CONTRACT,DIAGNOSIS_CONFIRMED,0.0,0.0,0.0,3,False,True,"[[""pandas/core/reshape/tile.py"", ""cut""]]","[""DATA_CONTRACT""]","[{""contract"":""DATA_CONTRACT"",""node_id"":""function:pandas/core/arrays/integer.py::_IntegerDtype.construct_array_type""},{""contract"":""DATA_CONTRACT"",""node_id"":""function:pandas/core/construction.py::extract_array""},{""contract"":""DATA_CONTRACT"",""node_id"":""function:pandas/core/dtypes/common.py::is_datetime64tz_dtype""}]","[""function:pandas/core/arrays/integer.py::_IntegerDtype.construct_array_type""]"
bugsinpy-pandas-71,pandas-dev/pandas,ORACLE_BOTH,DIAGNOSIS_CONFIRMED,0.0,0.0,0.0,3,True,True,"[[""pandas/core/reshape/tile.py"", ""cut""]]","[""DATA_CONTRACT""]","[{""contract"":""DATA_CONTRACT"",""node_id"":""function:pandas/core/arrays/integer.py::_IntegerDtype.construct_array_type""},{""contract"":""DATA_CONTRACT"",""node_id"":""function:pandas/core/construction.py::extract_array""},{""contract"":""DATA_CONTRACT"",""node_id"":""function:pandas/core/dtypes/common.py::is_datetime64tz_dtype""}]","[""function:pandas/core/arrays/integer.py::_IntegerDtype.construct_array_type""]"
bugsinpy-httpie-5,jakubroztocil/httpie,BASELINE,DIAGNOSIS_CONFIRMED,0.0,0.0,0.0,2,False,False,"[[""httpie/cli.py"", ""KeyValueType""], [""httpie/cli.py"", ""KeyValueType.__call__""], [""httpie/cli.py"", ""KeyValueType.__init__""]]","[""CONFIGURATION""]","[{""contract"":""SERIALIZATION"",""node_id"":""class:httpie/pretty.py::PrettyHttp""},{""contract"":""ARTIFACT_PROVENANCE"",""node_id"":""function:httpie/cli.py::parse_items""}]","[""class:httpie/pretty.py::PrettyHttp""]"
bugsinpy-httpie-5,jakubroztocil/httpie,ORACLE_CANDIDATE,DIAGNOSIS_CONFIRMED,0.0,0.0,0.0,2,True,False,"[[""httpie/cli.py"", ""KeyValueType""], [""httpie/cli.py"", ""KeyValueType.__call__""], [""httpie/cli.py"", ""KeyValueType.__init__""]]","[""CONFIGURATION""]","[{""contract"":""SERIALIZATION"",""node_id"":""class:httpie/pretty.py::PrettyHttp""},{""contract"":""ARTIFACT_PROVENANCE"",""node_id"":""function:httpie/cli.py::parse_items""}]","[""class:httpie/pretty.py::PrettyHttp""]"
bugsinpy-httpie-5,jakubroztocil/httpie,ORACLE_CONTRACT,INSUFFICIENT_EVIDENCE,0.0,0.0,0.0,0,False,False,"[[""httpie/cli.py"", ""KeyValueType""], [""httpie/cli.py"", ""KeyValueType.__call__""], [""httpie/cli.py"", ""KeyValueType.__init__""]]","[""CONFIGURATION""]",[],[]
bugsinpy-httpie-5,jakubroztocil/httpie,ORACLE_BOTH,INSUFFICIENT_EVIDENCE,0.0,0.0,0.0,0,True,False,"[[""httpie/cli.py"", ""KeyValueType""], [""httpie/cli.py"", ""KeyValueType.__call__""], [""httpie/cli.py"", ""KeyValueType.__init__""]]","[""CONFIGURATION""]",[],[]
bugsinpy-fastapi-5,tiangolo/fastapi,BASELINE,DIAGNOSIS_CONFIRMED,0.0,0.0,0.0,3,False,False,"[[""fastapi/utils.py"", ""create_cloned_field""]]","[""CONFIGURATION""]","[{""contract"":""SERIALIZATION"",""node_id"":""class:fastapi/security/http.py::HTTPBasic""},{""contract"":""DATA_CONTRACT"",""node_id"":""class:fastapi/datastructures.py::UploadFile""},{""contract"":""ARTIFACT_PROVENANCE"",""node_id"":""class:fastapi/routing.py::APIRoute""}]","[""class:fastapi/security/http.py::HTTPBasic""]"
bugsinpy-fastapi-5,tiangolo/fastapi,ORACLE_CANDIDATE,DIAGNOSIS_CONFIRMED,0.0,0.0,0.0,3,True,False,"[[""fastapi/utils.py"", ""create_cloned_field""]]","[""CONFIGURATION""]","[{""contract"":""SERIALIZATION"",""node_id"":""class:fastapi/security/http.py::HTTPBasic""},{""contract"":""DATA_CONTRACT"",""node_id"":""function:fastapi/utils.py::create_cloned_field""},{""contract"":""DATA_CONTRACT"",""node_id"":""class:fastapi/datastructures.py::UploadFile""}]","[""class:fastapi/security/http.py::HTTPBasic""]"
bugsinpy-fastapi-5,tiangolo/fastapi,ORACLE_CONTRACT,INSUFFICIENT_EVIDENCE,0.0,0.0,0.0,0,False,False,"[[""fastapi/utils.py"", ""create_cloned_field""]]","[""CONFIGURATION""]",[],[]
bugsinpy-fastapi-5,tiangolo/fastapi,ORACLE_BOTH,INSUFFICIENT_EVIDENCE,0.0,0.0,0.0,0,True,False,"[[""fastapi/utils.py"", ""create_cloned_field""]]","[""CONFIGURATION""]",[],[]
bugsinpy-tornado-8,tornadoweb/tornado,BASELINE,DIAGNOSIS_CONFIRMED,0.0,0.0,0.0,2,False,False,"[[""tornado/websocket.py"", ""WebSocketProtocol13""], [""tornado/websocket.py"", ""WebSocketProtocol13.accept_connection""]]","[""CONFIGURATION""]","[{""contract"":""ARTIFACT_PROVENANCE"",""node_id"":""class:tornado/httputil.py::HTTPServerRequest""},{""contract"":""ARTIFACT_PROVENANCE"",""node_id"":""class:tornado/tcpserver.py::TCPServer""}]","[""class:tornado/httputil.py::HTTPServerRequest""]"
bugsinpy-tornado-8,tornadoweb/tornado,ORACLE_CANDIDATE,DIAGNOSIS_CONFIRMED,0.0,0.0,0.0,3,True,False,"[[""tornado/websocket.py"", ""WebSocketProtocol13""], [""tornado/websocket.py"", ""WebSocketProtocol13.accept_connection""]]","[""CONFIGURATION""]","[{""contract"":""ARTIFACT_PROVENANCE"",""node_id"":""class:tornado/httputil.py::HTTPServerRequest""},{""contract"":""DATA_CONTRACT"",""node_id"":""class:tornado/websocket.py::WebSocketProtocol13""},{""contract"":""ARTIFACT_PROVENANCE"",""node_id"":""class:tornado/tcpserver.py::TCPServer""}]","[""class:tornado/httputil.py::HTTPServerRequest""]"
bugsinpy-tornado-8,tornadoweb/tornado,ORACLE_CONTRACT,INSUFFICIENT_EVIDENCE,0.0,0.0,0.0,0,False,False,"[[""tornado/websocket.py"", ""WebSocketProtocol13""], [""tornado/websocket.py"", ""WebSocketProtocol13.accept_connection""]]","[""CONFIGURATION""]",[],[]
bugsinpy-tornado-8,tornadoweb/tornado,ORACLE_BOTH,INSUFFICIENT_EVIDENCE,0.0,0.0,0.0,0,True,False,"[[""tornado/websocket.py"", ""WebSocketProtocol13""], [""tornado/websocket.py"", ""WebSocketProtocol13.accept_connection""]]","[""CONFIGURATION""]",[],[]
bugsinpy-black-23,psf/black,BASELINE,INSUFFICIENT_EVIDENCE,0.0,0.0,0.0,0,False,False,"[[""black.py"", ""assert_equivalent""], [""black.py"", ""lib2to3_parse""], [""black.py"", ""whitespace""], [""blib2to3/pygram.py"", null], [""tests/function.py"", ""coroutine""], [""tests/function.py"", ""func_no_args""]]","[""CONFIGURATION"", ""DATA_CONTRACT""]",[],[]
bugsinpy-black-23,psf/black,ORACLE_CANDIDATE,INSUFFICIENT_EVIDENCE,0.0,0.0,0.0,0,True,False,"[[""black.py"", ""assert_equivalent""], [""black.py"", ""lib2to3_parse""], [""black.py"", ""whitespace""], [""blib2to3/pygram.py"", null], [""tests/function.py"", ""coroutine""], [""tests/function.py"", ""func_no_args""]]","[""CONFIGURATION"", ""DATA_CONTRACT""]",[],[]
bugsinpy-black-23,psf/black,ORACLE_CONTRACT,DIAGNOSIS_CONFIRMED,1.0,1.0,1.0,2,False,False,"[[""black.py"", ""assert_equivalent""], [""black.py"", ""lib2to3_parse""], [""black.py"", ""whitespace""], [""blib2to3/pygram.py"", null], [""tests/function.py"", ""coroutine""], [""tests/function.py"", ""func_no_args""]]","[""CONFIGURATION"", ""DATA_CONTRACT""]","[{""contract"":""DATA_CONTRACT"",""node_id"":""function:black.py::whitespace""},{""contract"":""DATA_CONTRACT"",""node_id"":""function:black.py::lib2to3_parse""}]","[""function:black.py::whitespace""]"
bugsinpy-black-23,psf/black,ORACLE_BOTH,DIAGNOSIS_CONFIRMED,1.0,1.0,1.0,3,True,False,"[[""black.py"", ""assert_equivalent""], [""black.py"", ""lib2to3_parse""], [""black.py"", ""whitespace""], [""blib2to3/pygram.py"", null], [""tests/function.py"", ""coroutine""], [""tests/function.py"", ""func_no_args""]]","[""CONFIGURATION"", ""DATA_CONTRACT""]","[{""contract"":""DATA_CONTRACT"",""node_id"":""function:black.py::whitespace""},{""contract"":""DATA_CONTRACT"",""node_id"":""function:black.py::assert_equivalent""},{""contract"":""DATA_CONTRACT"",""node_id"":""function:black.py::lib2to3_parse""}]","[""function:black.py::whitespace""]"
bugsinpy-thefuck-22,nvbn/thefuck,BASELINE,DIAGNOSIS_CONFIRMED,0.0,0.0,0.0,2,False,False,"[[""thefuck/types.py"", ""SortedCorrectedCommandsSequence""], [""thefuck/types.py"", ""SortedCorrectedCommandsSequence._realise""]]","[""CONFIGURATION""]","[{""contract"":""PIPELINE_CONFIGURATION"",""node_id"":""class:thefuck/types.py::SortedCorrectedCommandsSequence""},{""contract"":""SERIALIZATION"",""node_id"":""function:thefuck/utils.py::memoize""}]","[""class:thefuck/types.py::SortedCorrectedCommandsSequence""]"
bugsinpy-thefuck-22,nvbn/thefuck,ORACLE_CANDIDATE,DIAGNOSIS_CONFIRMED,0.0,0.0,0.0,2,True,False,"[[""thefuck/types.py"", ""SortedCorrectedCommandsSequence""], [""thefuck/types.py"", ""SortedCorrectedCommandsSequence._realise""]]","[""CONFIGURATION""]","[{""contract"":""PIPELINE_CONFIGURATION"",""node_id"":""class:thefuck/types.py::SortedCorrectedCommandsSequence""},{""contract"":""SERIALIZATION"",""node_id"":""function:thefuck/utils.py::memoize""}]","[""class:thefuck/types.py::SortedCorrectedCommandsSequence""]"
bugsinpy-thefuck-22,nvbn/thefuck,ORACLE_CONTRACT,INSUFFICIENT_EVIDENCE,0.0,0.0,0.0,0,False,False,"[[""thefuck/types.py"", ""SortedCorrectedCommandsSequence""], [""thefuck/types.py"", ""SortedCorrectedCommandsSequence._realise""]]","[""CONFIGURATION""]",[],[]
bugsinpy-thefuck-22,nvbn/thefuck,ORACLE_BOTH,INSUFFICIENT_EVIDENCE,0.0,0.0,0.0,0,True,False,"[[""thefuck/types.py"", ""SortedCorrectedCommandsSequence""], [""thefuck/types.py"", ""SortedCorrectedCommandsSequence._realise""]]","[""CONFIGURATION""]",[],[]
bugsinpy-youtube-dl-8,ytdl-org/youtube-dl,BASELINE,DIAGNOSIS_CONFIRMED,0.0,0.0,0.0,3,False,False,"[[""youtube_dl/YoutubeDL.py"", ""YoutubeDL""], [""youtube_dl/YoutubeDL.py"", ""YoutubeDL.build_format_selector""], [""youtube_dl/YoutubeDL.py"", ""YoutubeDL.build_format_selector._parse_format_selection""]]","[""CONFIGURATION""]","[{""contract"":""DATA_CONTRACT"",""node_id"":""class:youtube_dl/YoutubeDL.py::YoutubeDL""},{""contract"":""SERIALIZATION"",""node_id"":""class:youtube_dl/downloader/rtmp.py::RtmpFD""},{""contract"":""SERIALIZATION"",""node_id"":""function:youtube_dl/YoutubeDL.py::YoutubeDL._setup_opener""}]","[""class:youtube_dl/YoutubeDL.py::YoutubeDL""]"
