incident_id,repository,variant,status,available,unavailable_reason,candidate_recall_at_5,candidate_recall_at_10,candidate_recall_at_20,reciprocal_rank,file_hit_at_3,symbol_hit_at_3,contract_correct,gold_contracts,predicted_contract,joint_hit_at_3,coverage,retrieval_coverage,contract_coverage,confirmed_diagnosis_coverage,repair_coverage,confirmed_correct,false_localization,candidate_count,context_lines,search_space_reduction,runtime_ms,evidence_request_count,active_evidence_status,active_evidence_details,route,top_k_signature,trajectory,evidence_requests
bugsinpy-PySnooper-2,cool-RR/PySnooper,R3,DIAGNOSIS_CANDIDATES,True,,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.0,"[""DATA_CONTRACT""]",UNKNOWN_CONTRACT,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,20,583,0.9137931034482758,95.787378,0,NOT_REQUESTED,{},EXECUTED_SLICE_GRAPH,"[""class:pysnooper/variables.py::Attrs"",""class:pysnooper/variables.py::Exploding"",""class:pysnooper/tracer.py::FileWriter"",""class:pysnooper/tracer.py::Tracer"",""file:pysnooper/__init__.py"",""class:pysnooper/variables.py::CommonVariable"",""class:pysnooper/variables.py::Keys"",""class:pysnooper/variables.py::Indices"",""class:pysnooper/pycompat.py::ABC"",""function:pysnooper/tracer.py::get_source_from_frame""]",[],[]
bugsinpy-PySnooper-2,cool-RR/PySnooper,R5,DIAGNOSIS_CANDIDATES,True,,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.0,"[""DATA_CONTRACT""]",UNKNOWN_CONTRACT,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,20,583,0.9137931034482758,367.296484,0,NOT_REQUESTED,{},EXECUTED_SLICE_GRAPH,"[""class:pysnooper/variables.py::Attrs"",""class:pysnooper/variables.py::Exploding"",""class:pysnooper/tracer.py::FileWriter"",""class:pysnooper/tracer.py::Tracer"",""file:pysnooper/__init__.py"",""class:pysnooper/variables.py::CommonVariable"",""class:pysnooper/variables.py::Keys"",""class:pysnooper/variables.py::Indices"",""class:pysnooper/pycompat.py::ABC"",""class:pysnooper/utils.py::WritableStream""]",[],[]
bugsinpy-PySnooper-2,cool-RR/PySnooper,R6,DIAGNOSIS_CANDIDATES,True,,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.0,"[""DATA_CONTRACT""]",UNKNOWN_CONTRACT,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,20,583,0.9137931034482758,369.345901,1,ACTIVE_EVIDENCE_UNAVAILABLE,"{""contract_after"": ""UNKNOWN_CONTRACT"", ""contract_before"": ""UNKNOWN_CONTRACT"", ""reason"": ""probe_did_not_distinguish_candidates""}",EXECUTED_SLICE_GRAPH,"[""class:pysnooper/variables.py::Attrs"",""class:pysnooper/variables.py::Exploding"",""class:pysnooper/tracer.py::FileWriter"",""class:pysnooper/tracer.py::Tracer"",""file:pysnooper/__init__.py"",""class:pysnooper/variables.py::CommonVariable"",""class:pysnooper/variables.py::Keys"",""class:pysnooper/variables.py::Indices"",""class:pysnooper/pycompat.py::ABC"",""class:pysnooper/utils.py::WritableStream""]",[],"[{""command"": [""python"", ""-m"", ""pytest"", ""tests/test_pysnooper.py::test_custom_repr_single"", ""-x"", ""-vv"", ""--showlocals""], ""distinguished_hypotheses"": [""class:pysnooper/variables.py::Attrs"", ""class:pysnooper/variables.py::Exploding"", ""class:pysnooper/tracer.py::FileWriter""], ""estimated_cost"": 1.0, ""expected_observation"": ""runtime types and values at the top candidate frames"", ""safety_level"": ""READ_ONLY_TEST_EXECUTION"", ""timeout_seconds"": 300, ""utility"": 2.7163071112800354}]"
bugsinpy-pandas-73,pandas-dev/pandas,R0,DIAGNOSIS_CONFIRMED,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[""CONFIGURATION"", ""DATA_CONTRACT""]",DATA_CONTRACT,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,20,13652,0.9982192146736711,11289.482104,0,NOT_REQUESTED,{},DATAFLOW_ASSERTION,"[""class:pandas/core/frame.py::DataFrame"",""class:pandas/core/series.py::Series"",""function:pandas/core/ops/__init__.py::_arith_method_FRAME.f"",""function:pandas/_testing.py::assert_frame_equal"",""function:pandas/core/base.py::IndexOpsMixin.__iter__"",""function:pandas/core/frame.py::DataFrame.__init__"",""function:pandas/core/series.py::Series.__init__"",""function:pandas/core/generic.py::NDFrame._get_axis_number"",""function:pandas/core/ops/__init__.py::_align_method_FRAME"",""function:pandas/core/ops/__init__.py::_combine_series_frame""]",[],[]
bugsinpy-pandas-73,pandas-dev/pandas,R1,DIAGNOSIS_CONFIRMED,True,,0.0,1.0,1.0,0.1,0.0,0.0,1.0,"[""CONFIGURATION"", ""DATA_CONTRACT""]",DATA_CONTRACT,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,20,18495,0.9982192146736711,97.653688,0,NOT_REQUESTED,{},DATAFLOW_ASSERTION,"[""class:pandas/tests/frame/test_arithmetic.py::TestFrameArithmetic"",""function:pandas/util/_decorators.py::Appender.__init__"",""function:pandas/util/_decorators.py::Appender.__call__"",""class:pandas/tseries/offsets.py::BQuarterBegin"",""function:pandas/compat/__init__.py::set_function_name"",""class:pandas/io/pytables.py::AppendableFrameTable"",""function:pandas/core/dtypes/generic.py::create_pandas_abc_type._check"",""class:pandas/core/internals/blocks.py::Block"",""class:pandas/core/indexes/interval.py::IntervalIndex"",""class:pandas/core/frame.py::DataFrame""]",[],[]
bugsinpy-pandas-73,pandas-dev/pandas,R3,DIAGNOSIS_CONFIRMED,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[""CONFIGURATION"", ""DATA_CONTRACT""]",DATA_CONTRACT,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,20,28063,0.9982192146736711,8405.173903,0,NOT_REQUESTED,{},DATAFLOW_ASSERTION,"[""class:pandas/core/frame.py::DataFrame"",""class:pandas/tests/frame/test_arithmetic.py::TestFrameArithmetic"",""class:pandas/core/series.py::Series"",""class:pandas/tests/frame/test_arithmetic.py::TestFrameFlexArithmetic"",""function:pandas/_testing.py::assert_frame_equal"",""function:pandas/util/_decorators.py::Appender.__call__"",""class:pandas/io/pytables.py::AppendableFrameTable"",""class:pandas/core/indexes/base.py::Index"",""class:pandas/core/internals/blocks.py::Block"",""class:pandas/core/indexes/interval.py::IntervalIndex""]",[],[]
bugsinpy-pandas-73,pandas-dev/pandas,R5,DIAGNOSIS_CONFIRMED,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[""CONFIGURATION"", ""DATA_CONTRACT""]",DATA_CONTRACT,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,20,28904,0.9982192146736711,574.727053,0,NOT_REQUESTED,{},DATAFLOW_ASSERTION,"[""class:pandas/core/frame.py::DataFrame"",""class:pandas/tests/frame/test_arithmetic.py::TestFrameArithmetic"",""class:pandas/tests/frame/test_arithmetic.py::TestFrameFlexArithmetic"",""class:pandas/core/series.py::Series"",""function:pandas/_testing.py::assert_frame_equal"",""function:pandas/core/dtypes/common.py::is_extension_array_dtype"",""class:pandas/io/pytables.py::AppendableFrameTable"",""function:pandas/core/dtypes/generic.py::create_pandas_abc_type._check"",""function:pandas/core/frame.py::DataFrame.__init__"",""class:pandas/core/arrays/categorical.py::Categorical""]",[],[]
bugsinpy-pandas-73,pandas-dev/pandas,R6,DIAGNOSIS_CONFIRMED,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[""CONFIGURATION"", ""DATA_CONTRACT""]",DATA_CONTRACT,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,20,28904,0.9982192146736711,566.640988,1,ACTIVE_EVIDENCE_UNAVAILABLE,"{""contract_after"": ""DATA_TYPE"", ""contract_before"": ""DATA_TYPE"", ""reason"": ""probe_did_not_distinguish_candidates""}",DATAFLOW_ASSERTION,"[""class:pandas/core/frame.py::DataFrame"",""class:pandas/tests/frame/test_arithmetic.py::TestFrameArithmetic"",""class:pandas/tests/frame/test_arithmetic.py::TestFrameFlexArithmetic"",""class:pandas/core/series.py::Series"",""function:pandas/_testing.py::assert_frame_equal"",""function:pandas/core/dtypes/common.py::is_extension_array_dtype"",""class:pandas/io/pytables.py::AppendableFrameTable"",""function:pandas/core/dtypes/generic.py::create_pandas_abc_type._check"",""function:pandas/core/frame.py::DataFrame.__init__"",""class:pandas/core/arrays/categorical.py::Categorical""]",[],"[{""command"": [""python"", ""-m"", ""pytest"", ""pandas/tests/frame/test_arithmetic.py::TestFrameFlexArithmetic::test_floordiv_axis0"", ""-x"", ""-vv"", ""--showlocals""], ""distinguished_hypotheses"": [""class:pandas/core/frame.py::DataFrame"", ""class:pandas/tests/frame/test_arithmetic.py::TestFrameArithmetic"", ""class:pandas/tests/frame/test_arithmetic.py::TestFrameFlexArithmetic""], ""estimated_cost"": 1.0, ""expected_observation"": ""runtime types and values at the top candidate frames"", ""safety_level"": ""READ_ONLY_TEST_EXECUTION"", ""timeout_seconds"": 300, ""utility"": 2.9158789372107323}]"
bugsinpy-httpie-3,jakubroztocil/httpie,R0,DIAGNOSIS_CANDIDATES,True,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[""CONFIGURATION""]",CONFIGURATION,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20,513,0.9479166666666666,156.611594,0,NOT_REQUESTED,{},CONFIGURATION_MATCHER,"[""function:httpie/core.py::main"",""function:httpie/plugins/manager.py::PluginManager.load_installed_plugins"",""function:httpie/core.py::decode_args"",""function:httpie/downloads.py::Download.failed"",""function:httpie/downloads.py::Download.pre_request"",""function:httpie/input.py::HTTPieArgumentParser.parse_args"",""class:httpie/context.py::Environment"",""function:httpie/client.py::get_requests_session"",""function:httpie/input.py::HTTPieArgumentParser._process_output_options"",""function:httpie/input.py::HTTPieArgumentParser._setup_standard_streams""]",[],[]
bugsinpy-httpie-3,jakubroztocil/httpie,R1,DIAGNOSIS_CANDIDATES,True,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[""CONFIGURATION""]",CONFIGURATION,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20,647,0.9479166666666666,123.456894,0,NOT_REQUESTED,{},CONFIGURATION_MATCHER,"[""function:httpie/core.py::main"",""class:httpie/input.py::AuthCredentials"",""class:httpie/downloads.py::ContentRangeError"",""function:httpie/sessions.py::get_response"",""function:httpie/client.py::get_response"",""function:tests/utils.py::http"",""function:httpie/input.py::HTTPieArgumentParser.parse_args"",""function:httpie/context.py::Environment.config"",""function:httpie/client.py::get_requests_kwargs"",""function:httpie/client.py::get_requests_session""]",[],[]
bugsinpy-httpie-3,jakubroztocil/httpie,R3,DIAGNOSIS_CANDIDATES,True,,1.0,1.0,1.0,0.2,0.0,0.0,1.0,"[""CONFIGURATION""]",CONFIGURATION,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20,838,0.9479166666666666,229.076048,0,NOT_REQUESTED,{},CONFIGURATION_MATCHER,"[""function:httpie/core.py::main"",""function:httpie/sessions.py::get_response"",""function:httpie/client.py::get_response"",""class:httpie/input.py::AuthCredentials"",""function:httpie/sessions.py::Session.update_headers"",""class:httpie/downloads.py::ContentRangeError"",""function:httpie/input.py::HTTPieArgumentParser.parse_args"",""class:httpie/output/formatters/xml.py::XMLFormatter"",""function:tests/utils.py::http"",""function:httpie/core.py::decode_args""]",[],[]
bugsinpy-httpie-3,jakubroztocil/httpie,R5,DIAGNOSIS_CANDIDATES,True,,1.0,1.0,1.0,0.25,0.0,0.0,1.0,"[""CONFIGURATION""]",CONFIGURATION,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20,602,0.9479166666666666,756.304699,0,NOT_REQUESTED,{},CONFIGURATION_MATCHER,"[""function:httpie/core.py::main"",""function:httpie/sessions.py::get_response"",""function:httpie/client.py::get_response"",""function:httpie/sessions.py::Session.update_headers"",""class:httpie/input.py::AuthCredentials"",""class:httpie/downloads.py::ContentRangeError"",""function:httpie/client.py::get_requests_session"",""function:httpie/core.py::decode_args"",""function:httpie/downloads.py::Download.pre_request"",""function:httpie/input.py::HTTPieArgumentParser.parse_args""]",[],[]
bugsinpy-httpie-3,jakubroztocil/httpie,R6,DIAGNOSIS_CANDIDATES,True,,1.0,1.0,1.0,0.25,0.0,0.0,1.0,"[""CONFIGURATION""]",CONFIGURATION,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20,602,0.9479166666666666,748.579548,1,ACTIVE_EVIDENCE_APPLIED,"{""contract_after"": ""PROTOCOL_RESPONSE"", ""contract_before"": ""PROTOCOL_RESPONSE"", ""entropy_after"": ""0.973378042"", ""entropy_before"": ""0.880496027"", ""event_id"": ""trace-85ccb611df70fdbefdb08869"", ""event_kind"": ""traceback_frame"", ""observed_node"": ""function:httpie/client.py::get_response"", ""rank_after"": ""3"", ""rank_before"": ""3""}",CONFIGURATION_MATCHER,"[""function:httpie/core.py::main"",""function:httpie/sessions.py::get_response"",""function:httpie/client.py::get_response"",""function:httpie/sessions.py::Session.update_headers"",""class:httpie/input.py::AuthCredentials"",""class:httpie/downloads.py::ContentRangeError"",""function:httpie/client.py::get_requests_session"",""function:httpie/core.py::decode_args"",""function:httpie/downloads.py::Download.pre_request"",""function:httpie/input.py::HTTPieArgumentParser.parse_args""]",[],"[{""command"": [""python"", ""-m"", ""pytest"", ""tests/test_sessions.py::TestSession::test_download_in_session"", ""-x"", ""-vv"", ""--showlocals""], ""distinguished_hypotheses"": [""function:httpie/core.py::main"", ""function:httpie/sessions.py::get_response"", ""function:httpie/client.py::get_response""], ""estimated_cost"": 1.0, ""expected_observation"": ""runtime types and values at the top candidate frames"", ""safety_level"": ""READ_ONLY_TEST_EXECUTION"", ""timeout_seconds"": 300, ""utility"": 2.920134126902358}]"
bugsinpy-fastapi-6,tiangolo/fastapi,R0,DIAGNOSIS_CANDIDATES,True,,1.0,1.0,1.0,0.5,1.0,1.0,0.0,"[""DATA_CONTRACT""]",CONFIGURATION,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20,2456,0.9866577718478986,385.034376,0,NOT_REQUESTED,{},GLOBAL_MULTI_OBLIGATION,"[""function:fastapi/dependencies/utils.py::request_params_to_args"",""function:fastapi/dependencies/utils.py::request_body_to_args"",""class:fastapi/applications.py::FastAPI"",""function:fastapi/applications.py::FastAPI.post"",""class:fastapi/dependencies/models.py::Dependant"",""function:fastapi/dependencies/models.py::Dependant.__init__"",""function:fastapi/dependencies/utils.py::get_dependant"",""function:fastapi/dependencies/utils.py::solve_dependencies"",""function:fastapi/encoders.py::generate_encoders_by_class_tuples"",""function:fastapi/encoders.py::jsonable_encoder""]",[],[]
bugsinpy-fastapi-6,tiangolo/fastapi,R1,DIAGNOSIS_CANDIDATES,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[""DATA_CONTRACT""]",CONFIGURATION,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20,1371,0.9866577718478986,211.837221,0,NOT_REQUESTED,{},GLOBAL_MULTI_OBLIGATION,"[""class:fastapi/openapi/models.py::APIKey"",""file:tests/test_forms_from_non_typing_sequences.py"",""function:fastapi/param_functions.py::Form"",""function:fastapi/applications.py::FastAPI.__init__"",""function:fastapi/routing.py::APIRoute.__init__"",""function:fastapi/dependencies/utils.py::get_dependant"",""function:fastapi/utils.py::get_field_info"",""class:fastapi/params.py::Body"",""function:fastapi/dependencies/utils.py::get_body_field"",""class:fastapi/security/oauth2.py::OAuth2""]",[],[]
bugsinpy-fastapi-6,tiangolo/fastapi,R3,DIAGNOSIS_CANDIDATES,True,,0.0,1.0,1.0,0.1111111111111111,0.0,0.0,0.0,"[""DATA_CONTRACT""]",CONFIGURATION,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20,2501,0.9866577718478986,703.741338,0,NOT_REQUESTED,{},GLOBAL_MULTI_OBLIGATION,"[""class:fastapi/applications.py::FastAPI"",""file:tests/test_forms_from_non_typing_sequences.py"",""function:fastapi/applications.py::FastAPI.post"",""function:fastapi/routing.py::APIRoute.__init__"",""function:fastapi/dependencies/utils.py::request_params_to_args"",""function:fastapi/param_functions.py::Form"",""function:fastapi/dependencies/utils.py::get_dependant"",""function:fastapi/dependencies/utils.py::solve_dependencies"",""function:fastapi/dependencies/utils.py::request_body_to_args"",""function:fastapi/routing.py::APIRouter.post""]",[],[]
bugsinpy-fastapi-6,tiangolo/fastapi,R5,DIAGNOSIS_CANDIDATES,True,,1.0,1.0,1.0,0.5,1.0,1.0,0.0,"[""DATA_CONTRACT""]",CONFIGURATION,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20,2251,0.9866577718478986,1264.953469,0,NOT_REQUESTED,{},GLOBAL_MULTI_OBLIGATION,"[""function:fastapi/dependencies/utils.py::request_params_to_args"",""function:fastapi/dependencies/utils.py::request_body_to_args"",""function:fastapi/routing.py::APIRouter.post"",""class:fastapi/applications.py::FastAPI"",""file:tests/test_forms_from_non_typing_sequences.py"",""function:fastapi/routing.py::APIRouter.add_api_route"",""function:fastapi/applications.py::FastAPI.post"",""function:fastapi/routing.py::APIRouter.api_route"",""function:fastapi/routing.py::APIRouter.api_route.decorator"",""function:fastapi/dependencies/utils.py::get_body_field""]",[],[]
bugsinpy-fastapi-6,tiangolo/fastapi,R6,DIAGNOSIS_CANDIDATES,True,,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.0,"[""DATA_CONTRACT""]",CONFIGURATION,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20,2251,0.9866577718478986,1298.998644,1,ACTIVE_EVIDENCE_APPLIED,"{""contract_after"": ""PROTOCOL_RESPONSE"", ""contract_before"": ""PROTOCOL_RESPONSE"", ""entropy_after"": ""1.073921096"", ""entropy_before"": ""1.085994535"", ""event_id"": ""trace-499c5aa93db7ab20e91fe7fc"", ""event_kind"": ""traceback_frame"", ""observed_node"": ""file:tests/test_forms_from_non_typing_sequences.py"", ""rank_after"": ""1"", ""rank_before"": ""5""}",GLOBAL_MULTI_OBLIGATION,"[""file:tests/test_forms_from_non_typing_sequences.py"",""function:fastapi/dependencies/utils.py::request_params_to_args"",""function:fastapi/dependencies/utils.py::request_body_to_args"",""function:fastapi/routing.py::APIRouter.post"",""class:fastapi/applications.py::FastAPI"",""function:fastapi/routing.py::APIRouter.add_api_route"",""function:fastapi/applications.py::FastAPI.post"",""function:fastapi/routing.py::APIRouter.api_route"",""function:fastapi/routing.py::APIRouter.api_route.decorator"",""function:fastapi/dependencies/utils.py::get_body_field""]",[],"[{""command"": [""python"", ""-m"", ""pytest"", ""tests/test_forms_from_non_typing_sequences.py::test_python_list_param_as_form"", ""-x"", ""-vv"", ""--showlocals""], ""distinguished_hypotheses"": [""file:tests/test_forms_from_non_typing_sequences.py"", ""function:fastapi/dependencies/utils.py::request_params_to_args"", ""function:fastapi/dependencies/utils.py::request_body_to_args""], ""estimated_cost"": 1.0, ""expected_observation"": ""runtime types and values at the top candidate frames"", ""safety_level"": ""READ_ONLY_TEST_EXECUTION"", ""timeout_seconds"": 300, ""utility"": 3.221763287207086}]"
bugsinpy-tornado-15,tornadoweb/tornado,R0,DIAGNOSIS_CANDIDATES,True,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[""ARTIFACT_PROVENANCE"", ""CONFIGURATION""]",CONFIGURATION,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20,634,0.9935421375524701,529.838829,0,NOT_REQUESTED,{},EXECUTED_SLICE_GRAPH,"[""class:tornado/ioloop.py::PollIOLoop"",""function:tornado/web.py::RequestHandler.clear"",""file:tornado/__init__.py"",""class:tornado/concurrent.py::DummyExecutor"",""function:tornado/concurrent.py::DummyExecutor.submit"",""class:tornado/concurrent.py::Future"",""function:tornado/concurrent.py::Future.__del__"",""function:tornado/concurrent.py::Future.__init__"",""function:tornado/concurrent.py::Future._check_done"",""function:tornado/concurrent.py::Future._clear_tb_log""]",[],[]
bugsinpy-tornado-15,tornadoweb/tornado,R1,DIAGNOSIS_CANDIDATES,True,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[""ARTIFACT_PROVENANCE"", ""CONFIGURATION""]",CONFIGURATION,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20,884,0.9935421375524701,78.078292,0,NOT_REQUESTED,{},EXECUTED_SLICE_GRAPH,"[""function:tornado/http1connection.py::HTTP1Connection._read_message"",""function:tornado/gen.py::_argument_adapter.wrapper"",""class:tornado/gen.py::BadYieldError"",""function:tornado/stack_context.py::wrap"",""function:tornado/concurrent.py::Future.set_result"",""function:tornado/concurrent.py::Future.add_done_callback"",""function:tornado/web.py::RequestHandler.finish"",""function:tornado/gen.py::Runner.run"",""class:tornado/web.py::Application"",""function:tornado/web.py::Application.__init__""]",[],[]
bugsinpy-tornado-15,tornadoweb/tornado,R3,DIAGNOSIS_CANDIDATES,True,,0.0,0.0,1.0,0.08333333333333333,0.0,0.0,1.0,"[""ARTIFACT_PROVENANCE"", ""CONFIGURATION""]",CONFIGURATION,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20,3141,0.9935421375524701,696.243596,0,NOT_REQUESTED,{},EXECUTED_SLICE_GRAPH,"[""function:tornado/testing.py::ExpectLog.__exit__"",""function:tornado/testing.py::_TestMethodWrapper.__call__"",""class:tornado/ioloop.py::PollIOLoop"",""function:tornado/test/web_test.py::StaticFileTest.get_and_head"",""class:tornado/web.py::Application"",""function:tornado/http1connection.py::HTTP1Connection._read_message"",""function:tornado/web.py::RequestHandler.clear"",""class:tornado/web.py::RequestHandler"",""function:tornado/concurrent.py::Future.set_result"",""function:tornado/concurrent.py::Future.result""]",[],[]
bugsinpy-tornado-15,tornadoweb/tornado,R5,DIAGNOSIS_CANDIDATES,True,,0.0,0.0,1.0,0.08333333333333333,0.0,0.0,1.0,"[""ARTIFACT_PROVENANCE"", ""CONFIGURATION""]",CONFIGURATION,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20,2968,0.9935421375524701,464.839755,0,NOT_REQUESTED,{},EXECUTED_SLICE_GRAPH,"[""function:tornado/testing.py::_TestMethodWrapper.__call__"",""function:tornado/testing.py::ExpectLog.__exit__"",""function:tornado/test/web_test.py::StaticFileTest.get_and_head"",""function:tornado/web.py::RequestHandler.clear"",""function:tornado/concurrent.py::Future.add_done_callback"",""class:tornado/ioloop.py::PollIOLoop"",""function:tornado/web.py::StaticFileHandler.parse_url_path"",""function:tornado/httputil.py::HTTPHeaders.get"",""function:tornado/web.py::StaticFileHandler.get_absolute_path"",""class:tornado/web.py::RequestHandler""]",[],[]
bugsinpy-tornado-15,tornadoweb/tornado,R6,DIAGNOSIS_CANDIDATES,True,,0.0,0.0,1.0,0.08333333333333333,0.0,0.0,1.0,"[""ARTIFACT_PROVENANCE"", ""CONFIGURATION""]",CONFIGURATION,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20,2968,0.9935421375524701,455.495852,1,ACTIVE_EVIDENCE_UNAVAILABLE,"{""contract_after"": ""API_BEHAVIOR"", ""contract_before"": ""API_BEHAVIOR"", ""reason"": ""probe_did_not_distinguish_candidates""}",EXECUTED_SLICE_GRAPH,"[""function:tornado/testing.py::_TestMethodWrapper.__call__"",""function:tornado/testing.py::ExpectLog.__exit__"",""function:tornado/test/web_test.py::StaticFileTest.get_and_head"",""function:tornado/web.py::RequestHandler.clear"",""function:tornado/concurrent.py::Future.add_done_callback"",""class:tornado/ioloop.py::PollIOLoop"",""function:tornado/web.py::StaticFileHandler.parse_url_path"",""function:tornado/httputil.py::HTTPHeaders.get"",""function:tornado/web.py::StaticFileHandler.get_absolute_path"",""class:tornado/web.py::RequestHandler""]",[],"[{""command"": [""python"", ""-m"", ""pytest"", ""tornado/test/web_test.py"", ""-x"", ""-vv"", ""--showlocals""], ""distinguished_hypotheses"": [""function:tornado/testing.py::_TestMethodWrapper.__call__"", ""function:tornado/testing.py::ExpectLog.__exit__"", ""function:tornado/test/web_test.py::StaticFileTest.get_and_head""], ""estimated_cost"": 1.0, ""expected_observation"": ""runtime types and values at the top candidate frames"", ""safety_level"": ""READ_ONLY_TEST_EXECUTION"", ""timeout_seconds"": 300, ""utility"": 2.7084566011586686}]"
bugsinpy-black-5,psf/black,R0,DIAGNOSIS_CANDIDATES,True,,0.0,1.0,1.0,0.125,0.0,0.0,0.0,"[""CONFIGURATION""]",UNKNOWN_CONTRACT,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,19,1548,0.9713855421686747,83.351185,0,NOT_REQUESTED,{},EXECUTED_SLICE_GRAPH,"[""class:black.py::FileMode"",""class:blib2to3/pgen2/driver.py::Driver"",""function:blib2to3/pgen2/tokenize.py::group"",""class:blib2to3/pgen2/parse.py::ParseError"",""class:blib2to3/pgen2/parse.py::Parser"",""class:black.py::EmptyLineTracker"",""class:black.py::InvalidInput"",""class:black.py::Line"",""class:black.py::LineGenerator"",""class:blib2to3/pytree.py::Node""]",[],[]
bugsinpy-black-5,psf/black,R1,DIAGNOSIS_CANDIDATES,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[""CONFIGURATION""]",UNKNOWN_CONTRACT,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,20,590,0.9698795180722891,49.658406,0,NOT_REQUESTED,{},EXECUTED_SLICE_GRAPH,"[""class:black.py::BracketTracker"",""class:blib2to3/pytree.py::Base"",""class:blib2to3/pgen2/tokenize.py::StopTokenizing"",""function:blib2to3/pgen2/driver.py::load_grammar"",""function:blib2to3/pgen2/pgen.py::DFAState.__init__"",""function:blib2to3/pgen2/pgen.py::ParserGenerator.parse_item"",""function:blib2to3/pgen2/pgen.py::ParserGenerator.parse_rhs"",""function:blib2to3/pgen2/pgen.py::DFAState.addarc"",""class:blib2to3/pgen2/pgen.py::DFAState"",""function:blib2to3/pgen2/pgen.py::ParserGenerator.parse_atom""]",[],[]
bugsinpy-black-5,psf/black,R3,DIAGNOSIS_CANDIDATES,True,,1.0,1.0,1.0,0.2,0.0,0.0,0.0,"[""CONFIGURATION""]",UNKNOWN_CONTRACT,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,20,3122,0.9698795180722891,147.465666,0,NOT_REQUESTED,{},EXECUTED_SLICE_GRAPH,"[""function:tests/test_black.py::read_data"",""class:blib2to3/pytree.py::Base"",""class:black.py::BracketTracker"",""class:black.py::FileMode"",""class:black.py::Line"",""class:blib2to3/pgen2/driver.py::Driver"",""class:blib2to3/pgen2/parse.py::ParseError"",""class:tests/test_black.py::BlackTestCase"",""function:blib2to3/pgen2/pgen.py::ParserGenerator.parse_atom"",""function:blib2to3/pgen2/tokenize.py::generate_tokens""]",[],[]
bugsinpy-black-5,psf/black,R5,DIAGNOSIS_CANDIDATES,True,,1.0,1.0,1.0,0.2,0.0,0.0,0.0,"[""CONFIGURATION""]",UNKNOWN_CONTRACT,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,20,3122,0.9698795180722891,286.66759,0,NOT_REQUESTED,{},EXECUTED_SLICE_GRAPH,"[""function:tests/test_black.py::read_data"",""class:blib2to3/pytree.py::Base"",""class:black.py::BracketTracker"",""class:black.py::FileMode"",""class:black.py::Line"",""class:blib2to3/pgen2/driver.py::Driver"",""class:blib2to3/pgen2/parse.py::ParseError"",""class:tests/test_black.py::BlackTestCase"",""function:blib2to3/pgen2/pgen.py::ParserGenerator.parse_atom"",""function:blib2to3/pgen2/tokenize.py::generate_tokens""]",[],[]
